stemmed_tweet,label
trus satu bunda anak asuh aku satu hiperaktif jadi suka ilangilang gt nama anak maklum tp capek nggk sempet ngerjain kerja lain klo nungguin anak yg satu help me,sadness
ingin aku sampai jangan pernah biar orang guna karya izin dalam bentuk bisniskomersil apa bentuk karya adalah kamu si milik hak cipta sebut siapa langgar pidana dasar uu ite,anger
juga lidah walaupun suatu anggota kecil tubuh dapat megah perkaraperkara besar lihat betapa kecil api dapat bakar hutan besar,fear
hidup zaman presiden hebat soeharto beliau buat aman tenang masyarakat tenang kaum pki kaum rampok kaum bandit kaum yg jadi jabat negara otak kosong kaum yg tidak suka bapak soeharto,anger
bu mentrri konsep sistem nang sampah email pak buang2 duit tempat sampah jerman tdk efektifpanggil sy presentasi konsep saya yg sdh ay rancang slma 10 thn cc,anger
mbak mau bawa barang bapak apa baju bapak nnt tdk dipake mbak kalo baju sarung bapak mau sarung aja yg biasa bapak pake masjid biar kalo kangen dipake ibu ambil bu moga ketemu cepat ada cinta bapak senyum ibu,love
emak anak beliau wanita hebat bimbing semua departemen gawat darurat terima kasih emak ibu psc 119 dinkes kab tegal sungguh proud meski sedang punya 1 anak usia sekolah satu toodler beliau tetep stay 24 jam konsul,happy
gera tangan piye kok aku encok nyobanya astaga bentar 22 udah jompo saya itu asik betul gera tangan cuma kok susah dahal udah aku lambatin,shock
cintamencintadicinta rumit paksa irasional jadi rasional jadi ada jatuh cinta kepada jgn heran tanya kok yah,love
klo parungpanjang selalu hadir juta debu yg buat warga dampak ispa hingga 3700 lebih jiwa pak ga percaya pak punya data nya puskesmas kok kapan mau main kesini pak,anger
sahsah anda fans persija bela main klub favorit persija bapuk jangan liat banget lah soal via vallen simic mikir,anger
kalo liat begini jd kaya ga nyangka pernah main bareng,shock
me gila org2 tetiba hujan deras lapang semua tonton ambil jaket buka payung tetep fokus ntn teman lbh gila mana rela terbang jktparis ntn tennis me dlm hati iya jg,sadness
tiada henti 2ny q ucap syukut alhmdllh skrg aku bsa uang jadi panitia kmrn alhmdllh trmkah kau bri brlmpah mski tak sbrpa inysllh lma2 mmbukit amn,happy
niat masjid sholat nya lantai 2 harap obob manjah krn biasa ga banyak yg solat sini fact fullhouse mpe shaf belakang bhay,sadness
soal jln jatibaru polisi tdk bs gertak gubernur emangny polisi tdk ikut pmbhasan jgn politik atur wilayah hak gubernur soal tn abang soal turun temurunpelikperlu sabar,anger
even geto aja aing tu msh ga terlalu pikir gmn cuy krn bantu sm si kembar jd figur ayah lembut nah si ngab satu ya allah jorok trs,disgust
woyyyy astaga mau reak lagi jaga malam,shock
jangan kaya gitu lg oke susah apa pokok bisa tahan diri buat ga nyakitin diri sendiri gimanapun cara coba lampiasin gambar nulis pokok usahain jangan nyakitin diri sendiri banyak yg sayang sama lo gamau lo kena,love
iya bro si mumun blok gua tuh padahal gua gak pernah ad hominem persekusi bila mau jadi ateis banci monolog mnding ke china vietnam aja sana negara paling ateis dunia yg paling kejam mbungkam agama,anger
sebel bet sama pak sekdes ribuuuut minta kirim foto batik pas udah kirim malah ga buka 3 2 1 males banget mau buka 47 chat lain terlalu banyak,anger
astagah sifat humoris scorpio buah topeng tutup semua luka hidup kiscorp,sadness
bau banget knp,disgust
lewat tengah hari moga hari senang yuk semangat,happy
astaga buat tidur panas banget punggung,shock
jorok bangey si,disgust
tbh benar ngga niat buat bikin short thread about child marriage hubung ini jadi yang lumrah bagi masyarakat tentu ini akan pernah habis bahas sekian,sadness
maklum pakjakarta sarang gerombol radikal tapiditinggal kabur pentol mek,anger
sangat apa allah liat sangat jorok dah akun gue,disgust
keledai bilang bodoh bisa jato lobang yg sama nyata juga lebih parah keledai bikin emosi aja ngebayangin besok,anger
bukan perkara siapa yg lbh handal bagaimana harga saling ingat jaga nama buka dg cara yg baik tetap saling bercengkrama kan tipssore 1609wit,happy
kebutuan jelang hari lebaran makin desak apa segala bli harga sembako pakean semua nya serba ganti bandrolharga moga di beri sabar hati jangan kt buru hawa napsu setan yg tak tanggung jawab,sadness
aku syukur segala untuk pertama kali lalu dgnnya aku syukur atas semua yg buat senyum wajah aku sama tak peduli marah dtng tak lama jauh mungkin krn aku yg terlalu sering mengerjar ibu lampau kasihan pdku,happy
omg ga nyangka gw tahan jauh,shock
helloo libur kapan liburankerja teyuss lebaran on teyuss libur sekolah udah mau selesai elisoulea kapanliburanlagi kerjateruss,sadness
lu gatau anjir rasa takut sampe gemeteran paralyzed gabisa mikir gila sih gua jg ga ngeexpect gua bakal kaya gitu trs gua sm temen temen gua cm panik bareng,fear
huhuhuhu gak nyangka nyata kayak gitu bikin aku mau cerita ini sani deh minta pangku,shock
bimbing ruparupa macam bimbing 1 bikin grup wa bimbing 2 gapernah ngadain bimbing 3 h2 bulan baru tanya progress 4 pernah membacamencoret dengar simpul harus gmn 5 tibatiba blg dateline skripsi minggu,sadness
ga nyangka titik,shock
banner chara sekali wangi wangi trs weapon sebenernya wangi tp rata rata 12 atoga 22 tp selalu pity ijo standard gue mah bau banget ga pernah pity ijo ato kuning,disgust
astaga dompet menangiz,shock
hepibesdey mbaak canteeeekk panjang umur sehat selalu mulia jadi pribadi jauh lebih baik tetep tel yee jangan jadi simpenan orang,happy
gw ken bgt baca privatter mahae yg bikin puas ajg lately all privatter isi gajelas cap celup ngomong jorok doang kaga yg bikin gw feels somethingggg gtttt,disgust
seduh kopi air mata yg cukup panas hasil kepul masa lalu manis kenang pahit tinggal,sadness
maaf kalau tweetku jorokjorok,disgust
sujud syukur dulu sama commis gak nyangka bakal liat kak rachie nulis nct nulis chenji nulis kontra lagi kangen bgt walaupun sekali muncul cerita sedih bgt begini yahhh tetap selalu indah cantik tulis huhu miss you kak,shock
terenyuh sekaligus kagum kalau sempat laku yang sama laku saya yakin pun tidak ragu laku selamat sebut rest in peace razzan,sadness
hallo ka gue mau berterimakasih karna lo udh ciptain karya bagus gue jadi inget dulu gimana cape bem sekarang di fase misuh karna heii im just a random person who love to write enggak nyangka kalo tulisank tellonym,shock
apa body count viral tiktok arti nyata jorok,disgust
tak seperti tiada damai senandung sejak api lahap ranting tempat pipit tengger paksa aku iya mu rubah aku bukan diri sedang takdir lambai panggil ku,sadness
alhamdulillah goal suport unit sambut ri 1 semarang resmi terminal baru airport a yani semarang tambah 3 unit alpahard facelift 2018 darat selamat,happy
ga nyangka aku masuk tsm soal aku friendless berat waktu wrwr maaf aku kurang aktif tt aku happy jadi anak tsm tsm jaya jaya jaya,shock
kasus mang kosim dgn mba vv msh banyak dr sama perempuan yg gak anggap sexual harassment sbg ancam malah justru dpt victim blaming jd makin paham nyata perempuan jauh lebih julit jauh lebih judgemental sama perempuan,anger
benar2 hancur negara kelola amatir tp kenpak indah statementnya sendiri negara miskin koordinasi jangan asal gagah2an seta salah anulir mana marwahmu wahai mr presiden,anger
usah salah siapasiapa segala keburu timpa adalah bodoh salah sendiri ini bukan hina ingat keras depan lebih cerdas jadi,anger
jorok bangsat,disgust
gemes banget kayak liner 2001 astaga,shock
happy first mensive sayang maaf bisa jadi yg baik buat kamu bisa bahagia in kamu sepenuh tpi gua selalu coba ubah jadi lebih baik buat aley ily bae stay with me,love
luk adek sayang sabar adek hamil kan jangan emosi mulu bahaya loh buat kandung adek kan vian udah bilang kecup kening adek,love
sedi aku tuh baca2in komennya jahat2 bgt mau nyumpahin biar ngerasain tp kesiannnn krn digituin emg ga enak mau tau asa gue jadi lgsg ngerasa ga harga ga baik malu minder masih banyak apalagi emg aing orgnya trauma,sadness
harus manusia kaya gin bikin negara sendiri aja kali terus kloning diri sendiri jd banyak biar ngerasain enak ngga ngadepin diri sendiri yg selalu gamau terima masuk alas orang,anger
ekspektasi emak makanya kamu jangan capekcapek jadi sakit kan main mulu sih realita sokorr salah mu dewe dolan ae domongi kon nek omah ae ange eram recehkantwiter,sadness
astaga hri banyak yg apdet uhuhu,shock
sukadeh sama temen yg ngetweet konten2 wawas di dunia nyata share ilmu,happy
film horor dulu tuh dewasa banget astaga jadi inget film jembatan semanggi,shock
allah ken bgt deh waktu henti putar asa makin kesini menit gak rasa bgt tahutahu udah jam aja pdhal cuma bacabaca artikel internet doang,sadness
mata mata mula jatuh cinta,love
banyak sekali mualaf baru ajar islam 13 tahun ilmu agama luar biasa saya dari kecil muslim ilmu agama jauuh banget ini nama malu banget,sadness
gila ehhhh ga nyangka sampao segitunya nih situa didu,shock
moga makin dorong niat semai cinta rumah rumah agar allah hantar diri kepada bahagia hakiki hanya jika dekat allah subhanahu wa taala,love
nah yg sy gak ngerti tp sy bayang mungkin sulit jg melotot apbd gub lama gub baru rinci untung sy bukan gubernur baik lama maupun yg baru,fear
cute banget aku suka banget liat greetingnya gemes ayo makin deket sama aku sayang ohiya jangan lupa bagi chikin sama aku tq tq,love
dah gila iklan game jaman sekarang napa jorok semua dah masa iklan game cewe lesbi cium stress kali padahal cuma main resortopia iklanya sampah disgusting banget kasi bocah2 maen game ga diawasin ortu dapet iklan sampah hadehhh,disgust
barusan w mau kamar mandi trs samping kan kamar si mbah kan trs lagi nyanyi nada doang gapake lirik lagu jawa dong trs w tanya kan mbah knp bom tidur trs ngomong ora usah ndok ora usah ndok kali kali kek ngusir gitu w takut dong sampe gajadi pipis,fear
baik gak ribet rajin awal gak nyangka aja dia bisa suka padahal jarang ngobrol,shock
jujur bener2 gak nyangka hari 10 nya jadi bismillah semangat teruss,shock
cek resi gk82894911 nopesanan 18060412216q2rm barang dipickup status sampai kirim driver wari hp sensitiveno pickup ulang tindak driver yg nakal terimakasih,anger
hei remaja bangkit dunia bukan cinta harga diri atau ketenarantapi tentang bagaimana karya inovasi bangun negara,happy
dek kirimin foto adek dua sama abang mau umi post story wa ngirim beberapa kemudian klik story wa umi lhaaah muka dicrop,sadness
keren kirakira yg bilang pak antiislam 3 5 triliun 142 hektar jadi kampus rujuk islam dunia kelas alazhar lagi proyek ponpes madrasah masjid fasilitas ummat kl ada yg bilang beliau an,happy
nasib 3 thn eh 4 thn nggak lebaran rumah plus lebaran seperti begitupadahal bayang tahun lebaran rumah nyata lebaran kantor nasib alhamdulillah,sadness
rp hai ele maaf gua ga romantis gua cuma mau ungkapin asa gua kalo gua tarik sama lu gua sayang sama lu gua cinta sama lu gua mau serius asa gua dah gausah panjang ele will you be mine,love
iya astaga ngeri,shock
kalo oneshot yg lngsng jorok gitu gue gasuka tauuuuu mau yg panjang ada itu buat apresiasi,disgust
malam tonton belah pas lagu parklife sing alongnya benar wasweswoswasweswos parklife,happy
aku mau kasih kata kata selamat buat aku sendiri krn udh hasil tahan buat nunggu kamu ga nyangka,shock
gue lemah sama kedaddyan kayak lo bri lu bikin gue makin sayang tau gak kalo gin cerita ken hilang gue lah,love
kadang ga nyangka skg udah dewasa udah cari uang sendiri,shock
pancasila diuangin thr dipaksain didik dijualin otak dikandangin kampus disatronin 2 periode dibatalin batalin2periode,anger
random bgt res astaga,shock
bau banget anjrittt bau bucinnnnn,disgust
mas ga nyangka jorginho arsenal avanya mas celsi wkwkwkww cry more,shock
kalo yg jakarta kan jago nyembunyiin bukti punya usaha offshore yg bikin nama muncul panama paper jadi jago banget bisa temuin bukti,anger
aku kan cuman perempuan biasa kecewa sakit hati patah hati akhir nang,sadness
makin rem dunia ga indah yg gue bayang waktu kecil terlalu banyak org jahat mungkin gue yg terlalu naif anggap semua orang baik,fear
ampun arti besok aku nonton drama reyna diandra zara anjer ikatancintaep1035 astaga mar wkwkwkw ampun emang bener sedih ahahaha,shock
coyyy kaget bgt sumpah ga nyangka jorgi arsenal,shock
yang nama ide pihak ala lalu program unggul okeh ngoce libat banyak warga isi tong sampah biar sampah jakarta asa sampah jerman karenasampahjakartabedasampahjerman,anger
mau tau rayu cowo kadal wkwkw kamu cantik kok ngga blm pacar sih kamu suka lagu apa nyanyiinnanti lagu aku mainin di spty kamu tuh manis deh bibir aku suka bibir kamu bgitu lah udah basi abis tau,anger
pernah dikirimin kue sma temen pake jne minggu ga nyampe trus ganti sma pihak jne nya kirim minggu nyampe basi kue sampe nyusut telah kapok gamau pake jne,sadness
sebel kalo udah anxiety tuh tbtb sakit perut mual panik takut ngerasa sendiri sedih padahal gue hadepin bukan apa apa selalu anxiety duluan knp sih cape lho,fear
woi anjritttt gua beneran gila beneran ga nyangka moment nya,shock
jorok ah lu gw harus tdk pancing,disgust
pancing bodohnyakan rizik bangsat cabul mau salah ga kaum kampret model kau bain takut ga msk surga otak dimane mikirnya cb,anger
astaga sampe tuntut segala takut bgt,shock
ponakan kls 4 sd lg demen nonton video tutorial masak craft youtube gw kls 4 sd udah baca novel2 marga t amp mira w minjem punya sepupu,happy
go seung jae sama song hyeri kapan jadi nih gue nungguin kepo sama ending hubung huhu padahal seung jae muncul cuma bentar doang hasil rebut atensi mas choi myeong ho yg ganteng,happy
fisik bau jorok non fisik tkg bohong,disgust
udah bosan hidup bebas kali yaminta tangkap dipenjaratunggu,anger
jadi habis ngurus plat sepeda motor pandang tarik banyak owner sepeda motor pria baya bapak2 45 atassecara sekarang urus ownernya hmmm jadi emak2 demen motor rata2 cuma hak pakai doang wkwkwk sendiri tengah bapak bapak,happy
iya astaga udah aku buka yaa,shock
aku apa atuh naksir sama kelas eh malah naksir temen bang temen deket saia selalu itu sd sampe coolyeah tetep begicu,sadness
sama karna udah jadi bagi cerita hidup aku yg aku ga nyangka bakal ketemu sama 3 tahun aku nyari,shock
wkwk yasama hal kan kayak selip pesan tangis tu lebih ngena drpd bentuk gelak tawa jadi kapan kamu pikir kenapa engga tulis aja gitu sampekengtay dalang dialog akhir tak sempat ukir did,sadness
wah aku mimpi kali yakedip berkalikali kaget letakin lengan meja numpu dagu sayang kok ga bilang sih kamu masak aigoo pacar aku keren,love
rem sendiri dulu mama ku yg semangat nyuruh behelan pas kasih tau dokter gt mama langsung ga mau takut efek gituu,fear
aji yg ustadznya provokator mulut jamban wajib bubar,anger
bangun tidur bgt cek handphone dapet ganti schedule klo besok tugas terbang china langsung meleeekk huaaa kok baru gue takut mau tugas terbang,fear
kuliner lagi hitz yogyakarta nama ceplukan jaman kecil tahun 1980an suka cari ceplukan kebun hampir 30 tahun makan buah lagi viva la ceplukan,happy
astaga wkwk,shock
hah bener kalo bener astagfirullahmasya allahnaudzubillahminzaliq partai islampartai allah kelakuannyasetaaan,anger
selalu kurang sepakat sama cara orangorang reduksi kapitalisme batas cipta lagu cinta kapitalisme dunia musik bukan cuma masih banyak jauh lebih luas eksploitasi ketidaksetaraan gender senjang produksi,sadness
sampe rumah masuk2 dijudesin bokap bilang gin kamu lama2 kayak artis terus gw bingung lah ngapa asa tadi brgkt cuman beda plus gincu arab an karna emg ganiat mau kemana2 fyi gincu arab ga menor samsek kek natural gt terus gw ngaca ajg kok gw menor bgt,sadness
sama woi pantes aja kok gabisa ngedm orang astaga,shock
aaaaaaa i cant ga nyangka,shock
